,000000000f4919c9events,000000000f4919c9places,0000000019fb59c4events,0000000019fb59c4places,00000000342570c2events,00000000342570c2places,0000000038bf9618events,0000000038bf9618places,0000000038d83d41events,0000000038d83d41places,0000000053c6c2beevents,0000000053c6c2beplaces,000000006b087f40events,000000006b087f40places,000000007b5207b6events,000000007b5207b6places,00000000a53ed894events,00000000a53ed894places,00000000aa852af1events,00000000aa852af1places,00000000afef4555events,00000000afef4555places,00000000fb7600beevents,00000000fb7600beplaces,00000000fdda10feevents,00000000fdda10feplaces,00000000fffb8cf0events,00000000fffb8cf0places
221,11,21,0,0,0,3,0,2,8,20,0,1,12,23,4,4,0,0,10,17,13,23,8,8,13,25,2,0
222,11,21,0,0,0,3,0,2,8,20,0,1,12,23,4,4,0,0,10,17,13,23,8,8,13,25,2,0
223,11,21,0,0,0,3,0,2,8,20,0,1,12,23,4,4,0,0,10,17,13,23,8,8,13,25,2,0
224,11,21,0,0,0,3,0,2,8,20,0,1,12,23,4,4,0,0,10,17,13,23,8,8,13,25,2,0
225,11,38,0,1,0,4,0,2,8,34,0,1,12,42,4,9,0,0,10,30,13,41,8,17,13,43,2,0
226,11,38,0,1,0,4,0,2,8,34,0,1,12,42,4,9,0,0,10,30,13,41,8,17,13,43,2,0
227,11,38,0,1,0,4,0,2,8,34,0,1,12,42,4,9,0,0,10,30,13,41,8,17,13,43,2,0
228,11,38,0,1,0,4,0,2,8,34,0,1,12,42,4,9,0,0,10,30,13,41,8,17,13,43,2,0
229,11,38,0,1,0,4,0,2,8,34,0,1,12,42,4,9,0,0,10,30,13,41,8,17,13,43,2,0
230,11,38,0,1,0,4,0,2,8,34,0,1,12,42,4,9,0,0,10,30,13,41,8,17,13,43,2,0
231,11,38,0,1,0,4,0,2,8,34,0,1,12,42,4,9,0,0,10,30,13,41,8,17,13,43,2,0
232,11,39,0,2,0,4,0,2,8,35,0,1,12,43,4,9,0,0,10,31,13,42,8,18,13,45,2,0
233,11,39,0,2,0,4,0,2,8,35,0,1,12,43,4,9,0,0,10,31,13,42,8,18,13,45,2,0
234,11,39,0,2,0,4,0,2,8,35,0,1,12,43,4,9,0,0,10,31,13,42,8,18,13,45,2,0
235,11,39,0,2,0,4,0,2,8,35,0,1,12,43,4,9,0,0,10,31,13,42,8,18,13,45,2,0
236,11,39,0,2,0,4,0,2,8,35,0,1,12,43,4,9,0,0,10,31,13,42,8,18,13,45,2,0
237,11,39,0,2,0,4,0,2,8,35,0,1,12,43,4,9,0,0,10,31,13,42,8,18,13,45,2,0
238,11,39,0,2,0,4,0,2,8,35,0,1,12,43,4,9,0,0,10,31,13,42,8,18,13,45,2,0
239,11,39,0,2,0,4,0,2,8,35,0,1,12,43,4,9,0,0,10,31,13,42,8,18,13,45,2,0
240,11,71,0,4,0,8,0,6,8,62,0,2,12,76,4,28,0,0,10,58,13,79,8,35,13,84,2,0
241,11,71,0,4,0,8,0,6,8,62,0,2,12,76,4,28,0,0,10,58,13,79,8,35,13,84,2,0
242,11,71,0,4,0,8,0,6,8,62,0,2,12,76,4,28,0,0,10,58,13,79,8,35,13,84,2,0
243,11,71,0,4,0,8,0,6,8,62,0,2,12,76,4,28,0,0,10,58,13,79,8,35,13,84,2,0
244,11,71,0,4,0,8,0,6,8,62,0,2,12,76,4,28,0,0,10,58,13,79,8,35,13,84,2,0
245,11,71,0,4,0,8,0,6,8,62,0,2,12,76,4,28,0,0,10,58,13,79,8,35,13,84,2,0
246,11,71,0,4,0,8,0,6,8,62,0,2,12,76,4,28,0,0,10,58,13,79,8,35,13,84,2,0
247,11,71,0,4,0,8,0,6,8,62,0,2,12,76,4,28,0,0,10,58,13,79,8,35,13,84,2,0
248,11,71,0,4,0,8,0,6,8,62,0,2,12,76,4,28,0,0,10,58,13,79,8,35,13,84,2,0
249,11,71,0,4,0,8,0,6,8,62,0,2,12,76,4,28,0,0,10,58,13,79,8,35,13,84,2,0
250,11,71,0,4,0,8,0,6,8,62,0,2,12,76,4,28,0,0,10,58,13,79,8,35,13,84,2,0
251,11,71,0,4,0,8,0,6,8,62,0,2,12,76,4,28,0,0,10,58,13,79,8,35,13,84,2,0
252,11,71,0,4,0,8,0,6,8,62,0,2,12,76,4,28,0,0,10,58,13,79,8,35,13,84,2,0
253,11,71,0,4,0,8,0,6,8,62,0,2,12,76,4,28,0,0,10,58,13,79,8,35,13,84,2,0
254,11,71,0,4,0,8,0,6,8,62,0,2,12,76,4,28,0,0,10,58,13,79,8,35,13,84,2,0
255,11,75,0,4,0,8,0,6,8,64,0,2,12,78,4,28,0,0,10,60,13,81,8,36,13,86,2,0
256,11,75,0,4,0,8,0,6,8,64,0,2,12,78,4,28,0,0,10,60,13,81,8,36,13,86,2,0
257,11,75,0,4,0,8,0,6,8,64,0,2,12,78,4,28,0,0,10,60,13,81,8,36,13,86,2,0
258,11,75,0,4,0,8,0,6,8,64,0,2,12,78,4,28,0,0,10,60,13,81,8,36,13,86,2,0
259,11,75,0,4,0,8,0,6,8,64,0,2,12,78,4,28,0,0,10,60,13,81,8,36,13,86,2,0
260,11,75,0,4,0,8,0,6,8,64,0,2,12,78,4,28,0,0,10,60,13,81,8,36,13,86,2,0
261,11,75,0,4,0,8,0,6,8,64,0,2,12,78,4,28,0,0,10,60,13,81,8,36,13,86,2,0
262,11,75,0,4,0,8,0,6,8,64,0,2,12,78,4,28,0,0,10,60,13,81,8,36,13,86,2,0
263,11,75,0,4,0,8,0,6,8,64,0,2,12,78,4,28,0,0,10,60,13,81,8,36,13,86,2,0
264,11,75,0,4,0,8,0,6,8,64,0,2,12,78,4,28,0,0,10,60,13,81,8,36,13,86,2,0
265,11,75,0,4,0,8,0,6,8,64,0,2,12,78,4,28,0,0,10,60,13,81,8,36,13,86,2,0
266,11,75,0,4,0,8,0,6,8,64,0,2,12,78,4,28,0,0,10,60,13,81,8,36,13,86,2,0
267,11,75,0,4,0,8,0,6,8,64,0,2,12,78,4,28,0,0,10,60,13,81,8,36,13,86,2,0
268,11,75,0,4,0,8,0,6,8,64,0,2,12,78,4,28,0,0,10,60,13,81,8,36,13,86,2,0
269,11,75,0,4,0,8,0,6,8,64,0,2,12,78,4,28,0,0,10,60,13,81,8,36,13,86,2,0
270,11,122,0,6,0,8,0,11,8,94,0,3,12,124,4,41,0,1,10,93,13,127,8,55,13,130,2,0
271,11,122,0,6,0,8,0,11,8,94,0,3,12,124,4,41,0,1,10,93,13,127,8,55,13,130,2,0
272,11,122,0,6,0,8,0,11,8,94,0,3,12,124,4,41,0,1,10,93,13,127,8,55,13,130,2,0
273,11,122,0,6,0,8,0,11,8,94,0,3,12,124,4,41,0,1,10,93,13,127,8,55,13,130,2,0
274,11,122,0,6,0,8,0,11,8,94,0,3,12,124,4,41,0,1,10,93,13,127,8,55,13,130,2,0
275,11,122,0,6,0,8,0,11,8,94,0,3,12,124,4,41,0,1,10,93,13,127,8,55,13,130,2,0
276,11,122,0,6,0,8,0,11,8,94,0,3,12,124,4,41,0,1,10,93,13,127,8,55,13,130,2,0
277,11,122,0,6,0,8,0,11,8,94,0,3,12,124,4,41,0,1,10,93,13,127,8,55,13,130,2,0
278,11,122,0,6,0,8,0,11,8,94,0,3,12,124,4,41,0,1,10,93,13,127,8,55,13,130,2,0
279,11,122,0,6,0,8,0,11,8,94,0,3,12,124,4,41,0,1,10,93,13,127,8,55,13,130,2,0
280,11,122,0,6,0,8,0,11,8,94,0,3,12,124,4,41,0,1,10,93,13,127,8,55,13,130,2,0
281,11,122,0,6,0,8,0,11,8,94,0,3,12,124,4,41,0,1,10,93,13,127,8,55,13,130,2,0
282,11,122,0,6,0,8,0,11,8,94,0,3,12,124,4,41,0,1,10,93,13,127,8,55,13,130,2,0
283,11,122,0,6,0,8,0,11,8,94,0,3,12,124,4,41,0,1,10,93,13,127,8,55,13,130,2,0
284,11,122,0,6,0,8,0,11,8,94,0,3,12,124,4,41,0,1,10,93,13,127,8,55,13,130,2,0
285,11,124,0,6,0,8,0,11,8,97,0,4,12,128,4,42,0,1,10,96,13,131,8,56,13,133,2,0
286,11,124,0,6,0,8,0,11,8,97,0,4,12,128,4,42,0,1,10,96,13,131,8,56,13,133,2,0
287,11,124,0,6,0,8,0,11,8,97,0,4,12,128,4,42,0,1,10,96,13,131,8,56,13,133,2,0
288,11,124,0,6,0,8,0,11,8,97,0,4,12,128,4,42,0,1,10,96,13,131,8,56,13,133,2,0
289,11,124,0,6,0,8,0,11,8,97,0,4,12,128,4,42,0,1,10,96,13,131,8,56,13,133,2,0
290,11,124,0,6,0,8,0,11,8,97,0,4,12,128,4,42,0,1,10,96,13,131,8,56,13,133,2,0
291,11,124,0,6,0,8,0,11,8,97,0,4,12,128,4,42,0,1,10,96,13,131,8,56,13,133,2,0
292,11,124,0,6,0,8,0,11,8,97,0,4,12,128,4,42,0,1,10,96,13,131,8,56,13,133,2,0
293,11,124,0,6,0,8,0,11,8,97,0,4,12,128,4,42,0,1,10,96,13,131,8,56,13,133,2,0
294,11,124,0,6,0,8,0,11,8,97,0,4,12,128,4,42,0,1,10,96,13,131,8,56,13,133,2,0
295,11,124,0,6,0,8,0,11,8,97,0,4,12,128,4,42,0,1,10,96,13,131,8,56,13,133,2,0
296,11,124,0,6,0,8,0,11,8,97,0,4,12,128,4,42,0,1,10,96,13,131,8,56,13,133,2,0
297,11,124,0,6,0,8,0,11,8,97,0,4,12,128,4,42,0,1,10,96,13,131,8,56,13,133,2,0
298,11,124,0,6,0,8,0,11,8,97,0,4,12,128,4,42,0,1,10,96,13,131,8,56,13,133,2,0
299,11,124,0,6,0,8,0,11,8,97,0,4,12,128,4,42,0,1,10,96,13,131,8,56,13,133,2,0
300,11,274,0,8,0,16,0,15,8,228,0,9,12,288,4,65,0,1,10,238,13,293,8,151,13,293,2,2
301,11,274,0,8,0,16,0,15,8,228,0,9,12,288,4,65,0,1,10,238,13,293,8,151,13,293,2,2
302,11,274,0,8,0,16,0,15,8,228,0,9,12,288,4,65,0,1,10,238,13,293,8,151,13,293,2,2
303,11,274,0,8,0,16,0,15,8,228,0,9,12,288,4,65,0,1,10,238,13,293,8,151,13,293,2,2
304,11,274,0,8,0,16,0,15,8,228,0,9,12,288,4,65,0,1,10,238,13,293,8,151,13,293,2,2
305,11,274,0,8,0,16,0,15,8,228,0,9,12,288,4,65,0,1,10,238,13,293,8,151,13,293,2,2
306,11,274,0,8,0,16,0,15,8,228,0,9,12,288,4,65,0,1,10,238,13,293,8,151,13,293,2,2
307,11,275,0,8,0,16,0,15,8,229,0,9,12,289,4,65,0,1,10,239,13,294,8,151,13,294,2,2
308,11,275,0,8,0,16,0,15,8,229,0,9,12,289,4,65,0,1,10,239,13,294,8,151,13,294,2,2
309,11,275,0,8,0,16,0,15,8,229,0,9,12,289,4,65,0,1,10,239,13,294,8,151,13,294,2,2
310,11,275,0,8,0,16,0,15,8,229,0,9,12,289,4,65,0,1,10,239,13,294,8,151,13,294,2,2
311,11,275,0,8,0,16,0,15,8,229,0,9,12,289,4,65,0,1,10,239,13,294,8,151,13,294,2,2
312,11,275,0,8,0,16,0,15,8,229,0,9,12,289,4,65,0,1,10,239,13,294,8,151,13,294,2,2
313,11,275,0,8,0,16,0,15,8,229,0,9,12,289,4,65,0,1,10,239,13,294,8,151,13,294,2,2
314,11,275,0,8,0,16,0,15,8,229,0,9,12,289,4,65,0,1,10,239,13,294,8,151,13,294,2,2
315,11,289,0,12,0,17,0,15,8,243,0,10,12,304,4,69,0,2,10,253,13,309,8,157,13,308,2,4
316,11,289,0,12,0,17,0,15,8,243,0,10,12,304,4,69,0,2,10,253,13,309,8,157,13,308,2,4
317,11,289,0,12,0,17,0,15,8,243,0,10,12,304,4,69,0,2,10,253,13,309,8,157,13,308,2,4
318,11,289,0,12,0,17,0,15,8,243,0,10,12,304,4,69,0,2,10,253,13,309,8,157,13,308,2,4
319,11,289,0,12,0,17,0,15,8,243,0,10,12,304,4,69,0,2,10,253,13,309,8,157,13,308,2,4
320,11,289,0,12,0,17,0,15,8,243,0,10,12,304,4,69,0,2,10,253,13,309,8,157,13,308,2,4
321,11,289,0,12,0,17,0,15,8,243,0,10,12,304,4,69,0,2,10,253,13,309,8,157,13,308,2,4
322,11,289,0,12,0,17,0,15,8,243,0,10,12,304,4,69,0,2,10,253,13,309,8,157,13,308,2,4
323,11,289,0,12,0,17,0,15,8,243,0,10,12,304,4,69,0,2,10,253,13,309,8,157,13,308,2,4
324,11,289,0,12,0,17,0,15,8,243,0,10,12,304,4,69,0,2,10,253,13,309,8,157,13,308,2,4
325,11,289,0,12,0,17,0,15,8,243,0,10,12,304,4,69,0,2,10,253,13,309,8,157,13,308,2,4
326,11,289,0,12,0,17,0,15,8,243,0,10,12,304,4,69,0,2,10,253,13,309,8,157,13,308,2,4
327,11,289,0,12,0,17,0,15,8,243,0,10,12,304,4,69,0,2,10,253,13,309,8,157,13,308,2,4
328,11,289,0,12,0,17,0,15,8,243,0,10,12,304,4,69,0,2,10,253,13,309,8,157,13,308,2,4
329,11,289,0,12,0,17,0,15,8,243,0,10,12,304,4,69,0,2,10,253,13,309,8,157,13,308,2,4
330,11,447,0,20,0,29,0,27,8,373,0,16,12,468,4,107,0,2,10,375,13,491,8,225,13,484,2,7
331,11,447,0,20,0,29,0,27,8,373,0,16,12,468,4,107,0,2,10,375,13,491,8,225,13,484,2,7
332,11,447,0,20,0,29,0,27,8,373,0,16,12,468,4,107,0,2,10,375,13,491,8,225,13,484,2,7
333,11,447,0,20,0,29,0,27,8,373,0,16,12,468,4,107,0,2,10,375,13,491,8,225,13,484,2,7
334,11,447,0,20,0,29,0,27,8,373,0,16,12,468,4,107,0,2,10,375,13,491,8,225,13,484,2,7
335,11,447,0,20,0,29,0,27,8,373,0,16,12,468,4,107,0,2,10,375,13,491,8,225,13,484,2,7
336,11,447,0,20,0,29,0,27,8,373,0,16,12,468,4,107,0,2,10,375,13,491,8,225,13,484,2,7
337,11,447,0,20,0,29,0,27,8,373,0,16,12,468,4,107,0,2,10,375,13,491,8,225,13,484,2,7
338,11,447,0,20,0,29,0,27,8,373,0,16,12,468,4,107,0,2,10,375,13,491,8,225,13,484,2,7
339,11,447,0,20,0,29,0,27,8,373,0,16,12,468,4,107,0,2,10,375,13,491,8,225,13,484,2,7
340,11,447,0,20,0,29,0,27,8,373,0,16,12,468,4,107,0,2,10,375,13,491,8,225,13,484,2,7
341,11,447,0,20,0,29,0,27,8,373,0,16,12,468,4,107,0,2,10,375,13,491,8,225,13,484,2,7
342,11,447,0,20,0,29,0,27,8,373,0,16,12,468,4,107,0,2,10,375,13,491,8,225,13,484,2,7
343,11,447,0,20,0,29,0,27,8,373,0,16,12,468,4,107,0,2,10,375,13,491,8,225,13,484,2,7
344,11,447,0,20,0,29,0,27,8,373,0,16,12,468,4,107,0,2,10,375,13,491,8,225,13,484,2,7
345,11,458,0,21,0,29,0,28,8,383,0,17,12,479,4,108,0,2,10,384,13,502,8,233,13,495,2,8
346,11,458,0,21,0,29,0,28,8,383,0,17,12,479,4,108,0,2,10,384,13,502,8,233,13,495,2,8
347,11,458,0,21,0,29,0,28,8,383,0,17,12,479,4,108,0,2,10,384,13,502,8,233,13,495,2,8
348,11,458,0,21,0,29,0,28,8,383,0,17,12,479,4,108,0,2,10,384,13,502,8,233,13,495,2,8
349,11,458,0,21,0,29,0,28,8,383,0,17,12,479,4,108,0,2,10,384,13,502,8,233,13,495,2,8
350,11,458,0,21,0,29,0,28,8,383,0,17,12,479,4,108,0,2,10,384,13,502,8,233,13,495,2,8
351,11,458,0,21,0,29,0,28,8,383,0,17,12,479,4,108,0,2,10,384,13,502,8,233,13,495,2,8
352,11,458,0,21,0,29,0,28,8,383,0,17,12,479,4,108,0,2,10,384,13,502,8,233,13,495,2,8
353,11,458,0,21,0,29,0,28,8,383,0,17,12,479,4,108,0,2,10,384,13,502,8,233,13,495,2,8
354,11,458,0,21,0,29,0,28,8,383,0,17,12,479,4,108,0,2,10,384,13,502,8,233,13,495,2,8
355,11,458,0,21,0,29,0,28,8,383,0,17,12,479,4,108,0,2,10,384,13,502,8,233,13,495,2,8
356,11,458,0,21,0,29,0,28,8,383,0,17,12,479,4,108,0,2,10,384,13,502,8,233,13,495,2,8
357,11,458,0,21,0,29,0,28,8,383,0,17,12,479,4,108,0,2,10,384,13,502,8,233,13,495,2,8
358,11,458,0,21,0,29,0,28,8,383,0,17,12,479,4,108,0,2,10,384,13,502,8,233,13,495,2,8
359,11,458,0,21,0,29,0,28,8,383,0,17,12,479,4,108,0,2,10,384,13,502,8,233,13,495,2,8
360,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,10
361,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,10
362,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,10
363,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,10
364,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,10
365,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,10
366,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,10
367,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,10
368,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,10
369,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,10
370,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,10
371,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,10
372,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,10
373,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,10
374,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,10
375,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,11
376,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,11
377,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,11
378,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,11
379,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,11
380,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,11
381,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,11
382,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,11
383,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,11
384,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,11
385,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,11
386,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,11
387,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,11
388,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,11
389,11,485,0,22,0,33,0,35,8,412,0,17,12,509,4,119,0,2,10,404,13,535,8,246,13,531,2,11
390,11,487,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
391,11,487,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
392,11,487,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
393,11,487,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
394,11,487,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
395,11,487,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
396,11,487,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
397,11,487,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
398,11,487,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
399,11,487,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
400,11,487,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
401,11,487,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
402,11,487,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
403,11,487,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
404,11,487,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
405,11,485,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
406,11,485,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
407,11,485,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
408,11,485,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
409,11,485,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
410,11,485,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
411,11,485,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
412,11,485,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
413,11,485,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
414,11,485,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
415,11,485,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
416,11,485,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
417,11,485,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
418,11,485,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
419,11,485,0,23,0,33,0,35,8,414,0,19,12,511,4,119,0,3,10,407,13,537,8,248,13,533,2,11
420,11,486,0,23,0,32,0,35,8,414,0,19,12,510,4,118,0,3,10,406,13,538,8,246,13,534,2,11
421,11,486,0,23,0,32,0,35,8,414,0,19,12,510,4,118,0,3,10,406,13,538,8,246,13,534,2,11
422,11,486,0,23,0,32,0,35,8,414,0,19,12,510,4,118,0,3,10,406,13,538,8,246,13,534,2,11
423,11,486,0,23,0,32,0,35,8,414,0,19,12,510,4,118,0,3,10,406,13,538,8,246,13,534,2,11
424,11,486,0,23,0,32,0,35,8,414,0,19,12,510,4,118,0,3,10,406,13,538,8,246,13,534,2,11
425,11,486,0,23,0,32,0,35,8,414,0,19,12,510,4,118,0,3,10,406,13,538,8,246,13,534,2,11
426,11,486,0,23,0,32,0,35,8,414,0,19,12,510,4,118,0,3,10,406,13,538,8,246,13,534,2,11
427,11,486,0,23,0,32,0,35,8,414,0,19,12,510,4,118,0,3,10,406,13,538,8,246,13,534,2,11
428,11,486,0,23,0,32,0,35,8,414,0,19,12,510,4,118,0,3,10,406,13,538,8,246,13,534,2,11
429,11,486,0,23,0,32,0,35,8,414,0,19,12,510,4,118,0,3,10,406,13,538,8,246,13,534,2,11
430,11,486,0,23,0,32,0,35,8,414,0,19,12,510,4,118,0,3,10,406,13,538,8,246,13,534,2,11
431,11,486,0,23,0,32,0,35,8,414,0,19,12,510,4,118,0,3,10,406,13,538,8,246,13,534,2,11
432,11,486,0,23,0,32,0,35,8,414,0,19,12,510,4,118,0,3,10,406,13,538,8,246,13,534,2,11
433,11,486,0,23,0,32,0,35,8,414,0,19,12,510,4,118,0,3,10,406,13,538,8,246,13,534,2,11
434,11,486,0,23,0,32,0,35,8,414,0,19,12,510,4,118,0,3,10,406,13,538,8,246,13,534,2,11
435,11,484,0,23,0,32,0,35,8,413,0,18,12,508,4,117,0,3,10,404,13,536,8,245,13,533,2,11
436,11,484,0,23,0,32,0,35,8,413,0,18,12,508,4,117,0,3,10,404,13,536,8,245,13,533,2,11
437,11,484,0,23,0,32,0,35,8,413,0,18,12,508,4,117,0,3,10,404,13,536,8,245,13,533,2,11
438,11,484,0,23,0,32,0,35,8,413,0,18,12,508,4,117,0,3,10,404,13,536,8,245,13,533,2,11
439,11,484,0,23,0,32,0,35,8,413,0,18,12,508,4,117,0,3,10,404,13,536,8,245,13,533,2,11
440,11,484,0,23,0,32,0,35,8,413,0,18,12,508,4,117,0,3,10,404,13,536,8,245,13,533,2,11
441,11,484,0,23,0,32,0,35,8,413,0,18,12,508,4,117,0,3,10,404,13,536,8,245,13,533,2,11
442,11,484,0,23,0,32,0,35,8,413,0,18,12,508,4,117,0,3,10,404,13,536,8,245,13,533,2,11
443,11,484,0,23,0,32,0,35,8,413,0,18,12,508,4,117,0,3,10,404,13,536,8,245,13,533,2,11
444,11,484,0,23,0,32,0,35,8,413,0,18,12,508,4,117,0,3,10,404,13,536,8,245,13,533,2,11
445,11,484,0,23,0,32,0,35,8,413,0,18,12,508,4,117,0,3,10,404,13,536,8,245,13,533,2,11
446,11,484,0,23,0,32,0,35,8,413,0,18,12,508,4,117,0,3,10,404,13,536,8,245,13,533,2,11
447,11,484,0,23,0,32,0,35,8,413,0,18,12,508,4,117,0,3,10,404,13,536,8,245,13,533,2,11
448,11,484,0,23,0,32,0,35,8,413,0,18,12,508,4,117,0,3,10,404,13,536,8,245,13,533,2,11
449,11,484,0,23,0,32,0,35,8,413,0,18,12,508,4,117,0,3,10,404,13,536,8,245,13,533,2,11
450,11,477,0,22,0,33,0,33,8,406,0,18,12,500,4,113,0,3,10,396,13,526,8,240,13,524,2,11
451,11,477,0,22,0,33,0,33,8,406,0,18,12,500,4,113,0,3,10,396,13,526,8,240,13,524,2,11
452,11,477,0,22,0,33,0,33,8,406,0,18,12,500,4,113,0,3,10,396,13,526,8,240,13,524,2,11
453,11,477,0,22,0,33,0,33,8,406,0,18,12,500,4,113,0,3,10,396,13,526,8,240,13,524,2,11
454,11,477,0,22,0,33,0,33,8,406,0,18,12,500,4,113,0,3,10,396,13,526,8,240,13,524,2,11
455,11,477,0,22,0,33,0,33,8,406,0,18,12,500,4,113,0,3,10,396,13,526,8,240,13,524,2,11
456,11,477,0,22,0,33,0,33,8,406,0,18,12,500,4,113,0,3,10,396,13,526,8,240,13,524,2,11
