,time,0000000006dd41f6,000000000f4919c9,0000000019fb59c4,00000000342570c2,0000000038bf9618,0000000038d83d41,000000004ef3150d,0000000053c6c2be,00000000675d5200,000000006b087f40,000000006b44cce7,0000000074f765a7,000000007b5207b6,0000000096918cfa,00000000a53ed894,00000000aa852af1,00000000afef4555,00000000b33a8357,00000000cd16b8ef,00000000d747f075,00000000e8a064a4,00000000f1124bca,00000000fb7600be,00000000fdda10fe,00000000fffb8cf0
5326,2019-08-17 09:32:00,37,16,1,17,22,29,0,10,0,22,119,0,85,0,15,64,77,0,0,3,5,15,57,34,36
5327,2019-08-17 09:34:00,30,18,7,22,17,31,0,5,0,26,124,0,82,0,13,65,88,0,0,5,10,7,49,25,42
5328,2019-08-17 09:36:00,36,21,2,15,20,25,0,6,0,16,122,0,82,0,14,72,80,0,0,7,8,5,51,27,29
5329,2019-08-17 09:38:00,33,25,2,18,23,25,0,16,0,20,129,0,91,0,11,73,106,0,0,0,6,7,48,38,22
5330,2019-08-17 09:40:00,24,25,9,20,21,27,0,17,0,47,146,0,90,0,15,54,71,0,0,0,8,9,38,34,20
5331,2019-08-17 09:42:00,37,18,12,13,18,36,0,9,0,52,141,0,78,0,18,52,88,0,0,0,4,7,45,24,22
5332,2019-08-17 09:44:00,24,25,3,14,18,30,0,17,0,38,134,0,96,0,16,49,79,0,0,4,5,2,51,25,26
5333,2019-08-17 09:46:00,36,20,4,20,12,32,0,6,0,56,133,0,89,0,13,59,62,0,0,3,4,5,53,34,25
5334,2019-08-17 09:48:00,29,25,5,15,18,23,0,5,0,21,139,0,86,0,14,59,84,0,0,0,12,2,38,38,46
5335,2019-08-17 09:50:00,22,14,5,18,21,31,0,9,0,22,136,0,82,0,14,55,85,0,0,20,6,1,46,33,32
5336,2019-08-17 09:52:00,18,23,5,20,23,31,0,13,0,25,116,0,98,0,14,57,70,0,0,4,5,2,47,39,28
5337,2019-08-17 09:54:00,22,24,2,21,20,38,0,5,0,31,124,0,82,0,13,67,96,0,0,11,5,4,42,30,28
5338,2019-08-17 09:56:00,22,22,14,21,25,26,0,8,0,37,139,0,85,0,19,59,86,0,0,0,4,7,47,26,30
5339,2019-08-17 09:58:00,29,22,3,19,22,23,0,13,0,35,133,0,85,0,16,49,98,0,0,0,10,0,45,26,23
5340,2019-08-17 10:00:00,32,16,7,21,25,27,0,14,0,35,142,0,87,0,17,56,96,0,0,2,6,8,41,31,48
5341,2019-08-17 10:02:00,40,15,7,20,31,21,0,7,0,30,141,0,87,0,15,59,84,0,0,1,6,2,50,25,37
5342,2019-08-17 10:04:00,32,30,9,21,25,20,0,9,0,32,149,0,88,0,14,61,100,0,0,14,7,6,34,34,37
5343,2019-08-17 10:06:00,23,21,2,16,35,25,0,4,0,41,118,0,75,0,14,67,106,0,0,3,3,7,36,35,34
5344,2019-08-17 10:08:00,26,25,4,22,35,20,0,6,0,31,115,0,91,0,22,70,77,0,0,2,4,13,41,46,26
5345,2019-08-17 10:10:00,33,33,4,18,32,25,0,9,0,27,111,0,105,0,13,66,97,0,0,4,5,18,43,42,32
5346,2019-08-17 10:12:00,27,27,9,18,29,21,0,10,0,24,132,0,98,0,24,58,107,0,0,4,4,14,50,40,24
5347,2019-08-17 10:14:00,34,31,9,15,51,20,0,7,0,27,108,0,94,0,16,61,98,0,0,0,4,18,44,36,42
5348,2019-08-17 10:16:00,37,29,6,12,27,22,0,6,0,27,116,0,85,0,13,55,103,0,0,2,10,19,48,35,53
5349,2019-08-17 10:18:00,26,25,4,20,27,16,0,10,0,28,120,0,87,0,16,54,96,0,0,6,6,13,44,39,49
5350,2019-08-17 10:20:00,30,36,4,12,31,16,0,17,0,21,127,0,87,0,32,60,75,0,0,12,6,17,45,32,36
5351,2019-08-17 10:22:00,27,39,2,25,31,22,0,12,0,22,126,0,84,0,15,61,88,0,0,6,4,10,48,40,25
5352,2019-08-17 10:24:00,38,33,2,20,32,25,0,10,0,35,131,0,105,0,13,58,74,0,0,2,4,12,49,39,18
5353,2019-08-17 10:26:00,44,36,2,21,34,22,0,18,0,25,125,0,80,0,16,50,94,0,0,0,5,8,44,46,21
5354,2019-08-17 10:28:00,39,25,1,21,30,18,0,13,0,26,114,0,94,0,16,64,92,0,0,0,6,9,58,44,28
5355,2019-08-17 10:30:00,39,25,4,17,29,23,0,9,0,24,117,0,87,0,17,63,75,0,0,21,4,8,45,39,23
5356,2019-08-17 10:32:00,31,37,0,22,44,21,0,3,0,35,122,0,87,0,18,75,69,0,0,2,4,6,60,46,29
5357,2019-08-17 10:34:00,35,22,4,24,42,24,0,11,0,41,110,0,75,0,19,59,101,0,0,0,4,10,46,58,35
5358,2019-08-17 10:36:00,38,22,2,18,35,39,0,13,0,42,105,0,69,0,14,52,90,0,0,0,4,13,23,43,27
5359,2019-08-17 10:38:00,41,30,2,16,27,26,0,9,0,32,133,0,88,0,23,66,88,0,0,0,5,4,26,43,34
5360,2019-08-17 10:40:00,45,36,2,22,37,29,0,13,0,43,119,0,74,0,21,50,98,0,0,16,7,10,23,50,37
5361,2019-08-17 10:42:00,45,32,0,18,27,31,0,16,0,39,121,0,65,0,23,52,95,0,0,2,6,21,28,52,43
5362,2019-08-17 10:44:00,39,32,1,15,44,28,0,8,0,47,128,0,64,0,17,55,87,0,0,1,4,15,20,45,52
5363,2019-08-17 10:46:00,41,25,3,17,52,30,0,11,0,42,122,0,82,0,18,60,92,0,0,2,4,17,22,46,58
5364,2019-08-17 10:48:00,41,29,1,21,41,18,0,4,0,36,107,0,69,0,21,72,104,0,0,6,5,23,24,38,31
5365,2019-08-17 10:50:00,44,33,1,15,42,33,0,5,0,47,120,0,61,0,19,67,82,0,0,12,4,14,27,45,32
5366,2019-08-17 10:52:00,45,25,2,15,37,28,0,14,0,33,130,0,57,0,25,62,99,0,0,2,4,16,24,41,41
5367,2019-08-17 10:54:00,46,35,4,17,31,22,0,8,0,27,105,0,65,0,20,65,87,0,0,4,5,17,24,45,32
5368,2019-08-17 10:56:00,41,33,3,18,35,30,0,7,0,33,104,0,64,0,16,66,103,0,0,6,4,19,20,55,28
5369,2019-08-17 10:58:00,46,34,4,25,27,30,0,22,0,42,126,0,70,0,18,76,89,0,0,5,5,20,22,44,33
5370,2019-08-17 11:00:00,47,41,8,17,36,31,0,7,0,36,138,0,65,0,23,90,99,0,0,4,4,26,19,31,47
5371,2019-08-17 11:02:00,40,27,13,18,40,34,0,7,0,47,137,0,59,0,20,67,100,0,0,6,5,18,24,40,56
5372,2019-08-17 11:04:00,45,41,6,21,41,27,0,5,0,31,147,0,76,0,19,72,89,0,0,3,4,18,22,48,25
5373,2019-08-17 11:06:00,55,24,3,17,46,33,0,10,0,21,145,0,68,0,15,64,99,0,0,7,4,21,19,31,26
5374,2019-08-17 11:08:00,66,33,5,26,51,24,0,5,0,30,148,0,68,0,15,63,94,0,0,10,5,14,28,31,25
5375,2019-08-17 11:10:00,47,32,3,27,46,25,0,11,0,34,130,0,66,0,14,57,115,0,0,1,4,15,27,33,26
5376,2019-08-17 11:12:00,49,30,0,17,44,28,0,8,0,38,124,0,68,0,20,76,92,0,0,0,4,15,22,37,30
5377,2019-08-17 11:14:00,37,28,3,23,37,25,0,10,0,22,133,0,65,0,14,55,109,0,0,32,4,28,18,36,37
5378,2019-08-17 11:16:00,61,34,10,22,49,31,0,26,0,17,127,0,58,0,17,60,96,0,0,2,6,29,14,32,43
5379,2019-08-17 11:18:00,50,20,2,16,43,39,0,14,0,19,152,0,63,0,18,71,103,0,0,17,4,25,22,37,41
5380,2019-08-17 11:20:00,44,30,3,17,47,29,0,9,0,24,130,0,69,0,14,52,91,0,0,3,4,33,22,45,28
5381,2019-08-17 11:22:00,55,31,10,15,46,25,0,10,0,24,124,0,79,0,15,49,105,0,0,10,7,32,23,39,30
5382,2019-08-17 11:24:00,41,29,6,21,47,28,0,8,0,25,73,0,54,0,17,60,101,0,0,6,5,38,27,46,24
5383,2019-08-17 11:26:00,45,41,4,18,48,33,0,6,0,34,121,0,60,0,16,56,80,0,0,4,5,28,22,34,34
5384,2019-08-17 11:28:00,62,27,10,19,49,26,0,15,0,41,134,0,67,0,19,57,77,0,0,6,5,37,21,49,34
5385,2019-08-17 11:30:00,61,38,0,21,56,24,0,18,0,20,119,0,52,0,17,53,111,0,0,4,5,31,23,41,42
5386,2019-08-17 11:32:00,56,34,7,23,33,24,0,11,0,26,124,0,60,0,16,73,89,0,0,3,6,23,24,31,31
5387,2019-08-17 11:34:00,63,26,3,24,42,22,0,9,0,24,163,0,50,0,21,71,96,0,0,5,6,29,21,50,33
5388,2019-08-17 11:36:00,49,31,6,25,47,18,0,9,0,27,132,0,49,0,17,82,113,0,0,2,5,25,25,36,28
5389,2019-08-17 11:38:00,44,27,6,25,35,18,0,8,0,18,147,0,45,0,22,72,98,0,0,4,5,30,28,34,43
5390,2019-08-17 11:40:00,38,23,4,15,43,21,0,7,0,23,138,0,56,0,18,55,94,0,0,4,4,43,21,38,68
5391,2019-08-17 11:42:00,45,30,1,27,39,14,0,8,0,32,135,0,62,0,28,58,106,0,0,2,6,27,24,40,57
5392,2019-08-17 11:44:00,30,29,8,28,38,20,0,7,0,25,133,0,70,0,17,73,90,0,0,7,4,44,25,39,33
5393,2019-08-17 11:46:00,51,31,3,28,44,28,0,14,0,26,137,0,65,0,16,58,100,0,0,3,4,26,21,37,42
5394,2019-08-17 11:48:00,52,27,0,29,27,24,0,7,0,23,139,0,65,0,14,57,95,0,0,9,5,25,23,39,32
5395,2019-08-17 11:50:00,44,29,8,22,36,25,0,12,0,21,119,0,71,0,21,53,75,0,0,7,5,35,27,35,28
5396,2019-08-17 11:52:00,45,27,6,25,43,21,0,21,0,26,124,0,64,0,26,68,111,0,0,18,4,29,28,39,36
5397,2019-08-17 11:54:00,58,32,6,22,40,27,0,8,0,31,121,0,65,0,21,69,116,0,0,5,3,35,31,43,24
5398,2019-08-17 11:56:00,53,38,2,22,46,22,0,9,0,21,131,0,69,0,13,64,93,0,0,2,4,39,24,40,26
5399,2019-08-17 11:58:00,52,37,3,42,41,27,0,11,0,25,137,0,78,0,18,62,93,0,0,7,3,47,26,39,34
5400,2019-08-17 12:00:00,49,33,7,16,37,20,0,6,0,15,162,0,67,0,17,49,96,0,0,14,8,53,28,34,29
5401,2019-08-17 12:02:00,52,44,13,30,33,35,0,25,0,32,137,0,70,0,18,77,109,0,0,10,5,65,24,33,18
5402,2019-08-17 12:04:00,49,44,3,27,38,23,0,10,0,39,132,0,72,0,21,60,96,0,0,2,5,57,23,37,24
5403,2019-08-17 12:06:00,63,39,8,21,39,26,0,12,0,28,127,0,55,0,22,61,118,0,0,7,6,71,38,31,29
5404,2019-08-17 12:08:00,46,35,1,25,42,18,0,17,0,27,138,0,60,0,21,48,123,0,0,4,4,72,27,35,24
5405,2019-08-17 12:10:00,47,43,5,22,39,19,0,37,0,30,110,0,52,0,19,48,126,0,0,4,4,75,28,45,26
5406,2019-08-17 12:12:00,53,34,7,23,39,26,0,22,0,19,118,0,46,0,20,42,113,0,0,14,4,85,27,36,26
5407,2019-08-17 12:14:00,60,38,7,28,37,21,0,10,0,27,126,0,62,0,17,29,105,0,0,13,4,105,34,36,20
5408,2019-08-17 12:16:00,48,36,2,22,29,19,0,8,0,21,126,0,65,0,16,49,116,0,0,11,8,112,32,35,25
5409,2019-08-17 12:18:00,53,37,7,20,36,23,0,20,0,24,144,0,52,0,20,51,108,0,0,6,5,85,29,43,39
5410,2019-08-17 12:20:00,42,38,8,14,36,31,0,18,0,24,130,0,59,0,20,47,101,0,0,6,6,52,34,28,33
5411,2019-08-17 12:22:00,54,37,8,24,43,25,0,15,0,19,134,0,52,0,16,49,93,0,0,11,10,54,24,42,37
5412,2019-08-17 12:24:00,48,43,5,23,30,28,0,18,0,36,135,0,51,0,20,65,107,0,0,7,5,48,26,36,30
5413,2019-08-17 12:26:00,51,33,6,24,40,23,0,7,0,27,129,0,52,0,26,50,99,0,0,12,6,53,26,39,44
5414,2019-08-17 12:28:00,53,40,9,16,29,32,0,10,0,32,132,0,52,0,24,47,125,0,0,11,6,50,35,34,42
5415,2019-08-17 12:30:00,63,41,8,19,45,21,0,14,0,29,94,0,54,0,21,53,99,0,0,20,5,48,28,31,26
5416,2019-08-17 12:32:00,61,37,12,20,33,29,0,28,0,14,122,0,62,0,20,49,102,0,0,8,5,52,31,41,31
5417,2019-08-17 12:34:00,51,42,9,22,30,27,0,14,0,22,125,0,52,0,21,54,105,0,0,7,4,53,27,47,23
5418,2019-08-17 12:36:00,48,33,13,13,30,23,0,12,0,29,106,0,58,0,20,40,105,0,0,20,5,53,22,36,23
5419,2019-08-17 12:38:00,38,34,17,22,42,26,0,12,0,24,111,0,57,0,23,52,114,0,0,8,6,44,20,40,28
5420,2019-08-17 12:40:00,42,44,9,21,43,34,0,15,0,15,136,0,55,0,18,51,100,0,0,11,4,60,19,44,47
5421,2019-08-17 12:42:00,34,43,16,26,35,23,0,15,0,27,139,0,44,0,17,58,107,0,0,14,6,60,16,35,39
5422,2019-08-17 12:44:00,44,28,9,20,42,25,0,18,0,20,104,0,40,0,21,70,111,0,0,5,6,63,25,32,23
5423,2019-08-17 12:46:00,45,28,17,20,41,30,0,14,0,22,144,0,41,0,24,54,122,0,0,9,6,62,19,39,28
5424,2019-08-17 12:48:00,48,39,8,19,37,25,0,20,0,30,134,0,43,0,20,59,100,0,0,11,10,32,20,41,17
5425,2019-08-17 12:50:00,44,32,23,22,40,27,0,29,0,20,138,0,60,0,20,39,106,0,0,10,5,39,25,47,20
5426,2019-08-17 12:52:00,51,41,22,24,46,35,0,30,0,15,117,0,54,0,16,59,96,0,0,17,8,33,23,43,21
5427,2019-08-17 12:54:00,47,33,8,20,44,38,0,22,0,18,132,0,65,0,18,54,114,0,0,18,6,42,33,41,21
5428,2019-08-17 12:56:00,44,35,20,18,48,26,0,20,0,30,135,0,61,0,21,56,112,0,0,6,10,31,29,34,40
5429,2019-08-17 12:58:00,47,36,20,16,48,35,0,23,0,26,120,0,62,0,18,45,109,0,0,4,4,36,23,27,26
5430,2019-08-17 13:00:00,37,43,13,19,56,41,0,32,0,23,128,0,55,0,16,64,102,0,0,1,7,55,32,29,23
5431,2019-08-17 13:02:00,32,36,22,18,52,20,0,21,0,14,127,0,53,0,21,50,116,0,0,7,8,64,30,38,38
5432,2019-08-17 13:04:00,45,35,40,22,55,29,0,25,0,35,117,0,46,0,27,52,104,0,0,0,4,69,25,37,19
5433,2019-08-17 13:06:00,55,43,48,23,48,26,0,32,0,19,101,0,46,0,15,33,105,0,0,19,5,38,25,42,23
5434,2019-08-17 13:08:00,42,35,45,18,51,36,0,27,0,32,110,0,45,0,28,66,98,0,0,6,4,51,29,42,38
5435,2019-08-17 13:10:00,37,32,51,20,48,25,0,19,0,18,144,0,46,0,14,49,109,0,0,3,7,50,24,38,31
5436,2019-08-17 13:12:00,43,29,52,28,47,34,0,14,0,27,127,0,43,0,21,59,91,0,0,2,4,54,22,33,37
5437,2019-08-17 13:14:00,44,33,46,17,63,32,0,10,0,19,125,0,45,0,26,44,90,0,0,2,6,41,25,36,26
5438,2019-08-17 13:16:00,51,44,41,27,60,24,0,15,0,32,130,0,51,0,20,37,109,0,0,6,5,35,17,42,22
5439,2019-08-17 13:18:00,43,43,30,16,51,27,0,21,0,16,125,0,40,0,23,42,85,0,0,4,3,42,23,44,24
5440,2019-08-17 13:20:00,46,43,34,14,62,31,0,28,0,24,136,0,44,0,25,49,93,0,0,5,4,28,28,36,35
5441,2019-08-17 13:22:00,44,45,21,16,50,35,0,16,0,25,129,0,36,0,20,47,99,0,0,0,3,24,16,38,21
5442,2019-08-17 13:24:00,43,37,17,13,53,22,0,14,0,23,102,0,38,0,18,45,77,0,0,14,6,26,23,40,31
5443,2019-08-17 13:26:00,43,45,32,16,60,31,0,24,0,21,150,0,46,0,21,39,92,0,0,1,9,17,32,38,46
5444,2019-08-17 13:28:00,43,34,21,19,56,24,0,36,0,31,138,0,33,0,20,58,121,0,0,0,4,15,23,41,41
5445,2019-08-17 13:30:00,37,33,15,13,51,34,0,31,0,24,136,0,35,0,22,57,111,0,0,18,6,10,28,39,28
5446,2019-08-17 13:32:00,47,32,17,11,50,33,0,13,0,26,141,0,40,0,20,50,100,0,0,2,4,12,25,31,28
5447,2019-08-17 13:34:00,47,36,11,7,53,30,0,22,0,21,125,0,31,0,17,43,100,0,0,0,7,13,32,54,28
5448,2019-08-17 13:36:00,46,40,15,18,49,22,0,21,0,24,142,0,33,0,22,65,99,0,0,1,7,14,33,32,46
5449,2019-08-17 13:38:00,64,37,27,19,48,32,0,34,0,29,127,0,31,0,26,47,84,0,0,5,3,7,29,38,57
5450,2019-08-17 13:40:00,51,43,25,19,54,36,0,31,0,27,149,0,36,0,16,51,103,0,0,5,4,4,32,35,44
5451,2019-08-17 13:42:00,52,38,22,23,61,21,0,21,0,22,107,0,36,0,19,50,83,0,0,2,3,7,29,37,51
5452,2019-08-17 13:44:00,50,31,6,17,54,24,0,26,0,32,115,0,32,0,24,49,89,0,0,1,4,4,21,46,33
5453,2019-08-17 13:46:00,47,34,12,12,51,23,0,18,0,23,118,0,42,0,24,42,98,0,0,4,4,6,24,26,32
5454,2019-08-17 13:48:00,60,41,42,14,56,19,0,13,0,22,135,0,39,0,24,42,101,0,0,0,4,5,28,48,26
5455,2019-08-17 13:50:00,63,27,15,28,55,19,0,16,0,24,132,0,45,0,18,50,107,0,0,0,3,2,25,47,32
5456,2019-08-17 13:52:00,65,29,10,22,66,17,0,11,0,9,105,0,35,0,25,66,98,0,0,0,4,1,20,35,38
5457,2019-08-17 13:54:00,60,34,13,22,49,22,0,10,0,16,105,0,34,0,25,47,102,0,0,18,4,2,31,41,41
5458,2019-08-17 13:56:00,54,29,13,24,61,24,0,11,0,13,103,0,32,0,16,62,124,0,0,6,5,1,27,36,39
5459,2019-08-17 13:58:00,54,32,15,24,56,21,0,13,0,22,120,0,34,0,26,64,90,0,0,1,6,0,26,36,31
5460,2019-08-17 14:00:00,54,31,17,28,50,16,0,11,0,28,116,0,32,0,22,65,93,0,0,6,6,2,26,33,35
5461,2019-08-17 14:02:00,73,26,26,21,40,22,0,11,0,33,137,0,26,0,21,62,94,0,0,1,6,0,29,30,36
5462,2019-08-17 14:04:00,68,29,15,13,45,25,0,6,0,40,136,0,28,0,23,63,78,0,0,0,8,1,21,34,47
5463,2019-08-17 14:06:00,69,36,16,18,46,25,0,8,0,24,113,0,28,0,18,51,87,0,0,23,7,1,21,36,45
5464,2019-08-17 14:08:00,74,26,22,20,42,21,0,27,0,21,111,0,32,0,26,70,90,0,0,4,6,1,10,33,39
5465,2019-08-17 14:10:00,70,21,25,15,60,25,0,25,0,28,119,0,34,0,21,66,94,0,0,5,7,0,21,38,48
5466,2019-08-17 14:12:00,61,21,25,15,38,23,0,12,0,21,126,0,33,0,16,50,98,0,0,0,8,0,25,29,47
5467,2019-08-17 14:14:00,66,25,22,14,41,23,0,9,0,24,115,0,24,0,19,51,108,0,0,0,5,0,18,30,37
5468,2019-08-17 14:16:00,63,25,28,16,43,18,0,29,0,19,132,0,22,0,14,44,114,0,0,0,5,0,20,34,44
5469,2019-08-17 14:18:00,73,30,34,10,48,22,0,10,0,19,110,0,30,0,18,51,107,0,0,6,6,0,24,39,35
5470,2019-08-17 14:20:00,71,34,32,13,45,21,0,27,0,27,127,0,21,0,19,44,127,0,0,17,6,0,21,34,44
5471,2019-08-17 14:22:00,71,22,25,19,40,23,0,10,0,24,121,0,30,0,20,37,105,0,0,12,5,0,25,41,42
5472,2019-08-17 14:24:00,59,20,30,12,49,23,0,8,0,22,112,0,27,0,19,44,107,0,0,0,6,0,20,44,60
5473,2019-08-17 14:26:00,65,21,32,19,36,30,0,3,0,20,115,0,28,0,19,51,83,0,0,12,6,0,24,42,52
5474,2019-08-17 14:28:00,58,18,33,14,34,16,0,3,0,17,112,0,35,0,15,60,111,0,0,0,5,0,23,46,42
5475,2019-08-17 14:30:00,61,16,28,14,38,23,0,10,0,23,148,0,25,0,17,61,84,0,0,3,7,0,13,48,45
5476,2019-08-17 14:32:00,62,20,21,16,58,22,0,9,0,21,122,0,24,0,23,46,84,0,0,0,7,0,15,42,32
5477,2019-08-17 14:34:00,70,13,20,14,44,23,0,7,0,16,109,0,35,0,25,50,87,0,0,3,5,0,15,42,37
5478,2019-08-17 14:36:00,65,30,17,10,44,26,0,15,0,31,112,0,34,0,23,63,108,0,0,0,6,0,18,41,45
5479,2019-08-17 14:38:00,59,21,24,19,50,33,0,16,0,19,127,0,23,0,16,70,78,0,0,34,6,0,23,39,36
5480,2019-08-17 14:40:00,58,25,18,17,50,30,0,11,0,31,106,0,21,0,23,52,82,0,0,3,6,0,21,30,50
5481,2019-08-17 14:42:00,59,15,23,18,58,24,0,7,0,23,100,0,25,0,26,67,95,0,0,5,6,1,25,31,34
5482,2019-08-17 14:44:00,59,23,27,23,57,27,0,14,0,23,88,0,19,0,19,61,89,0,0,5,8,0,20,30,26
5483,2019-08-17 14:46:00,56,34,18,12,57,19,0,14,0,18,102,0,17,0,18,72,107,0,0,4,7,0,26,30,33
5484,2019-08-17 14:48:00,77,20,9,18,53,24,0,18,0,17,131,0,19,0,22,52,79,0,0,4,11,0,21,34,27
5485,2019-08-17 14:50:00,59,11,12,24,55,24,0,11,0,18,95,0,18,0,21,73,81,0,0,3,10,0,23,33,23
5486,2019-08-17 14:52:00,54,19,15,16,61,22,0,9,0,22,105,0,15,0,13,53,109,0,0,7,5,2,25,27,33
5487,2019-08-17 14:54:00,53,17,23,15,56,24,0,16,0,18,123,0,16,0,20,59,85,0,0,0,5,1,21,37,30
5488,2019-08-17 14:56:00,45,13,15,15,57,26,0,6,0,26,117,0,16,0,20,57,88,0,0,7,8,0,31,39,40
5489,2019-08-17 14:58:00,56,15,12,13,63,33,0,11,0,17,117,0,13,0,19,55,100,0,0,2,5,0,25,37,22
5490,2019-08-17 15:00:00,53,10,9,15,49,45,0,10,0,27,106,0,16,0,21,53,91,0,0,7,6,1,22,26,16
5491,2019-08-17 15:02:00,45,11,18,11,48,33,0,4,0,21,108,0,11,0,24,49,94,0,0,3,7,0,19,30,15
5492,2019-08-17 15:04:00,42,18,9,8,60,35,0,9,0,25,114,0,10,0,30,69,95,0,0,2,6,0,19,38,17
5493,2019-08-17 15:06:00,46,12,10,15,69,30,0,8,0,21,116,0,9,0,21,57,101,0,0,3,7,0,22,34,26
5494,2019-08-17 15:08:00,50,14,11,16,56,29,0,22,0,19,121,0,5,0,28,57,87,0,0,6,10,0,21,34,32
5495,2019-08-17 15:10:00,52,10,12,18,62,32,0,8,0,24,106,0,6,0,23,46,86,0,0,6,11,0,24,26,27
5496,2019-08-17 15:12:00,43,8,8,8,56,28,0,8,0,18,111,0,5,0,22,47,93,0,0,0,30,0,15,32,38
5497,2019-08-17 15:14:00,59,13,8,15,59,28,0,8,0,25,100,0,6,0,28,54,97,0,0,2,7,0,18,32,44
5498,2019-08-17 15:16:00,40,11,9,12,76,24,0,15,0,24,106,0,4,0,21,58,84,0,0,1,5,0,19,33,27
5499,2019-08-17 15:18:00,49,10,10,12,56,28,0,8,0,16,93,0,4,0,31,50,85,0,0,2,6,0,18,32,30
5500,2019-08-17 15:20:00,43,7,12,15,59,23,0,12,0,22,93,0,4,0,22,49,77,0,0,3,7,1,23,32,22
5501,2019-08-17 15:22:00,46,6,14,14,70,27,0,8,0,22,94,0,6,0,26,47,103,0,0,4,9,3,20,37,29
5502,2019-08-17 15:24:00,42,8,12,11,50,21,0,11,0,18,98,0,6,0,25,44,88,0,0,2,7,0,19,28,33
5503,2019-08-17 15:26:00,49,18,12,9,53,27,0,20,0,19,105,0,4,0,24,52,75,0,0,5,8,4,12,27,37
5504,2019-08-17 15:28:00,41,7,13,13,67,26,0,14,0,21,89,0,5,0,21,43,71,0,0,4,2,0,18,30,30
5505,2019-08-17 15:30:00,44,13,9,10,64,22,0,16,0,29,98,0,6,0,30,59,81,0,0,2,10,1,13,30,37
5506,2019-08-17 15:32:00,50,9,10,15,66,28,0,10,0,24,81,0,5,0,27,65,90,0,0,0,7,0,15,28,30
5507,2019-08-17 15:34:00,42,15,11,23,60,32,0,12,0,23,104,0,6,0,28,71,84,0,0,3,13,0,16,24,23
5508,2019-08-17 15:36:00,34,17,9,11,61,40,0,8,0,28,118,0,5,0,24,55,70,0,0,5,8,0,19,34,36
5509,2019-08-17 15:38:00,43,22,8,12,50,34,0,14,0,22,88,0,6,0,30,60,69,0,0,8,5,0,14,33,23
5510,2019-08-17 15:40:00,29,17,14,12,54,36,0,18,0,13,93,0,6,0,35,63,79,0,0,4,7,2,16,27,17
5511,2019-08-17 15:42:00,43,10,11,17,51,28,0,12,0,17,111,0,7,0,27,68,81,0,0,14,4,1,15,33,16
5512,2019-08-17 15:44:00,45,12,8,12,48,27,0,13,0,32,123,0,5,0,32,56,79,0,0,3,3,0,18,30,22
5513,2019-08-17 15:46:00,54,14,10,16,72,37,0,18,0,23,100,0,6,0,24,53,88,0,0,8,4,0,26,41,20
5514,2019-08-17 15:48:00,47,15,11,19,56,27,0,24,0,24,107,0,4,0,24,52,71,0,0,4,8,0,22,43,34
5515,2019-08-17 15:50:00,40,16,15,19,50,30,0,20,0,23,104,0,5,0,23,54,76,0,0,2,8,0,26,34,26
5516,2019-08-17 15:52:00,40,4,9,18,67,23,0,15,0,21,104,0,5,0,23,60,83,0,0,2,5,0,17,33,29
5517,2019-08-17 15:54:00,47,6,9,21,51,27,0,27,0,23,133,0,6,0,20,55,86,0,0,2,4,0,21,33,37
5518,2019-08-17 15:56:00,41,10,12,17,54,31,0,27,0,17,126,0,5,0,27,45,81,0,0,3,7,0,20,33,39
5519,2019-08-17 15:58:00,48,12,12,18,47,34,0,28,0,27,118,0,5,0,30,55,91,0,0,4,4,0,27,41,40
5520,2019-08-17 16:00:00,53,18,10,9,61,32,0,33,0,30,104,0,5,0,21,53,77,0,0,1,4,0,32,29,39
5521,2019-08-17 16:02:00,62,14,14,12,64,22,0,40,0,40,121,0,6,0,19,54,82,0,0,5,6,0,29,35,30
5522,2019-08-17 16:04:00,62,13,13,13,49,24,0,38,0,27,110,0,6,0,14,61,61,0,0,5,5,2,32,33,35
5523,2019-08-17 16:06:00,68,9,6,13,62,36,0,33,0,25,99,0,5,0,17,43,67,0,0,2,4,0,30,45,30
5524,2019-08-17 16:08:00,60,11,9,12,66,25,0,46,0,26,98,0,6,0,21,46,67,0,0,3,4,0,37,32,36
5525,2019-08-17 16:10:00,57,13,13,9,71,24,0,37,0,24,80,0,6,0,17,39,52,0,0,16,5,0,38,34,42
5526,2019-08-17 16:12:00,47,11,7,13,56,25,0,39,0,20,105,0,4,0,25,50,55,0,0,12,4,0,23,35,39
5527,2019-08-17 16:14:00,38,13,11,20,47,23,0,58,0,22,105,0,6,0,22,43,53,0,0,1,8,0,31,28,40
5528,2019-08-17 16:16:00,40,13,8,16,56,21,0,45,0,31,117,0,4,0,20,65,46,0,0,4,4,1,34,37,27
5529,2019-08-17 16:18:00,40,19,12,14,65,26,0,40,0,25,136,0,3,0,18,50,46,0,0,9,8,0,35,30,32
5530,2019-08-17 16:20:00,38,13,10,10,60,21,0,42,0,24,105,0,4,0,21,52,37,0,0,40,4,0,32,40,24
5531,2019-08-17 16:22:00,50,12,6,12,56,19,0,46,0,31,95,0,4,0,17,54,41,0,0,10,8,0,31,43,34
5532,2019-08-17 16:24:00,42,13,11,7,67,23,0,52,0,28,104,0,6,0,20,68,40,0,0,17,7,0,36,30,31
5533,2019-08-17 16:26:00,46,11,12,11,65,22,0,41,0,21,114,0,4,0,17,75,32,0,0,32,3,1,18,31,22
