,time,variable,value
553,11/8/2019 12:30,000000000f4919c9,27
554,11/8/2019 13:00,000000000f4919c9,39
555,11/8/2019 13:30,000000000f4919c9,20
556,11/8/2019 14:00,000000000f4919c9,10
557,11/8/2019 14:30,000000000f4919c9,10
558,11/8/2019 15:00,000000000f4919c9,19
559,11/8/2019 15:30,000000000f4919c9,4
560,11/8/2019 16:00,000000000f4919c9,6
561,11/8/2019 16:30,000000000f4919c9,5
562,11/8/2019 17:00,000000000f4919c9,6
563,11/8/2019 17:30,000000000f4919c9,6
564,11/8/2019 18:00,000000000f4919c9,4
565,11/8/2019 18:30,000000000f4919c9,4
566,11/8/2019 19:00,000000000f4919c9,2
567,11/8/2019 19:30,000000000f4919c9,3
568,11/8/2019 20:00,000000000f4919c9,2
569,11/8/2019 20:30,000000000f4919c9,0
570,11/8/2019 21:00,000000000f4919c9,0
571,11/8/2019 21:30,000000000f4919c9,0
572,11/8/2019 22:00,000000000f4919c9,0
573,11/8/2019 22:30,000000000f4919c9,0
574,11/8/2019 23:00,000000000f4919c9,0
575,11/8/2019 23:30,000000000f4919c9,0
576,12/8/2019 0:00,000000000f4919c9,0
577,12/8/2019 0:30,000000000f4919c9,0
578,12/8/2019 1:00,000000000f4919c9,0
579,12/8/2019 1:30,000000000f4919c9,0
580,12/8/2019 2:00,000000000f4919c9,0
581,12/8/2019 2:30,000000000f4919c9,0
582,12/8/2019 3:00,000000000f4919c9,0
583,12/8/2019 3:30,000000000f4919c9,3
584,12/8/2019 4:00,000000000f4919c9,3
585,12/8/2019 4:30,000000000f4919c9,2
586,12/8/2019 5:00,000000000f4919c9,7
587,12/8/2019 5:30,000000000f4919c9,9
588,12/8/2019 6:00,000000000f4919c9,13
589,12/8/2019 6:30,000000000f4919c9,12
590,12/8/2019 7:00,000000000f4919c9,7
591,12/8/2019 7:30,000000000f4919c9,19
592,12/8/2019 8:00,000000000f4919c9,17
593,12/8/2019 8:30,000000000f4919c9,33
594,12/8/2019 9:00,000000000f4919c9,43
595,12/8/2019 9:30,000000000f4919c9,47
596,12/8/2019 10:00,000000000f4919c9,29
597,12/8/2019 10:30,000000000f4919c9,32
598,12/8/2019 11:00,000000000f4919c9,18
599,12/8/2019 11:30,000000000f4919c9,29
600,12/8/2019 12:00,000000000f4919c9,32
601,12/8/2019 12:30,000000000f4919c9,35
602,12/8/2019 13:00,000000000f4919c9,22
603,12/8/2019 13:30,000000000f4919c9,39
604,12/8/2019 14:00,000000000f4919c9,29
605,12/8/2019 14:30,000000000f4919c9,36
606,12/8/2019 15:00,000000000f4919c9,26
607,12/8/2019 15:30,000000000f4919c9,25
608,12/8/2019 16:00,000000000f4919c9,33
609,12/8/2019 16:30,000000000f4919c9,7
610,12/8/2019 17:00,000000000f4919c9,2
611,12/8/2019 17:30,000000000f4919c9,1
612,12/8/2019 18:00,000000000f4919c9,1
613,12/8/2019 18:30,000000000f4919c9,3
614,12/8/2019 19:00,000000000f4919c9,1
615,12/8/2019 19:30,000000000f4919c9,1
616,12/8/2019 20:00,000000000f4919c9,0
617,12/8/2019 20:30,000000000f4919c9,2
618,12/8/2019 21:00,000000000f4919c9,0
619,12/8/2019 21:30,000000000f4919c9,0
620,12/8/2019 22:00,000000000f4919c9,2
621,12/8/2019 22:30,000000000f4919c9,0
622,12/8/2019 23:00,000000000f4919c9,0
623,12/8/2019 23:30,000000000f4919c9,0
624,13/8/2019 0:00,000000000f4919c9,0
625,13/8/2019 0:30,000000000f4919c9,0
626,13/8/2019 1:00,000000000f4919c9,0
627,13/8/2019 1:30,000000000f4919c9,0
628,13/8/2019 2:00,000000000f4919c9,0
629,13/8/2019 2:30,000000000f4919c9,0
630,13/8/2019 3:00,000000000f4919c9,0
631,13/8/2019 3:30,000000000f4919c9,1
632,13/8/2019 4:00,000000000f4919c9,0
633,13/8/2019 4:30,000000000f4919c9,0
634,13/8/2019 5:00,000000000f4919c9,2
635,13/8/2019 5:30,000000000f4919c9,18
636,13/8/2019 6:00,000000000f4919c9,18
637,13/8/2019 6:30,000000000f4919c9,27
638,13/8/2019 7:00,000000000f4919c9,20
639,13/8/2019 7:30,000000000f4919c9,9
640,13/8/2019 8:00,000000000f4919c9,18
641,13/8/2019 8:30,000000000f4919c9,38
642,13/8/2019 9:00,000000000f4919c9,33
643,13/8/2019 9:30,000000000f4919c9,42
644,13/8/2019 10:00,000000000f4919c9,24
645,13/8/2019 10:30,000000000f4919c9,26
646,13/8/2019 11:00,000000000f4919c9,42
647,13/8/2019 11:30,000000000f4919c9,24
648,13/8/2019 12:00,000000000f4919c9,19
649,13/8/2019 12:30,000000000f4919c9,23
650,13/8/2019 13:00,000000000f4919c9,30
651,13/8/2019 13:30,000000000f4919c9,52
652,13/8/2019 14:00,000000000f4919c9,36
653,13/8/2019 14:30,000000000f4919c9,29
654,13/8/2019 15:00,000000000f4919c9,25
655,13/8/2019 15:30,000000000f4919c9,17
656,13/8/2019 16:00,000000000f4919c9,20
657,13/8/2019 16:30,000000000f4919c9,20
658,13/8/2019 17:00,000000000f4919c9,24
659,13/8/2019 17:30,000000000f4919c9,22
660,13/8/2019 18:00,000000000f4919c9,11
661,13/8/2019 18:30,000000000f4919c9,22
662,13/8/2019 19:00,000000000f4919c9,15
663,13/8/2019 19:30,000000000f4919c9,22
664,13/8/2019 20:00,000000000f4919c9,14
665,13/8/2019 20:30,000000000f4919c9,8
666,13/8/2019 21:00,000000000f4919c9,10
667,13/8/2019 21:30,000000000f4919c9,8
668,13/8/2019 22:00,000000000f4919c9,3
669,13/8/2019 22:30,000000000f4919c9,0
670,13/8/2019 23:00,000000000f4919c9,0
671,13/8/2019 23:30,000000000f4919c9,0
672,14/8/2019 0:00,000000000f4919c9,0
673,14/8/2019 0:30,000000000f4919c9,0
674,14/8/2019 1:00,000000000f4919c9,0
675,14/8/2019 1:30,000000000f4919c9,0
676,14/8/2019 2:00,000000000f4919c9,0
677,14/8/2019 2:30,000000000f4919c9,0
678,14/8/2019 3:00,000000000f4919c9,0
679,14/8/2019 3:30,000000000f4919c9,2
680,14/8/2019 4:00,000000000f4919c9,1
681,14/8/2019 4:30,000000000f4919c9,0
682,14/8/2019 5:00,000000000f4919c9,10
683,14/8/2019 5:30,000000000f4919c9,21
684,14/8/2019 6:00,000000000f4919c9,27
685,14/8/2019 6:30,000000000f4919c9,9
686,14/8/2019 7:00,000000000f4919c9,18
687,14/8/2019 7:30,000000000f4919c9,10
688,14/8/2019 8:00,000000000f4919c9,33
689,14/8/2019 8:30,000000000f4919c9,25
690,14/8/2019 9:00,000000000f4919c9,31
691,14/8/2019 9:30,000000000f4919c9,42
692,14/8/2019 10:00,000000000f4919c9,36
693,14/8/2019 10:30,000000000f4919c9,18
694,14/8/2019 11:00,000000000f4919c9,27
695,14/8/2019 11:30,000000000f4919c9,33
696,14/8/2019 12:00,000000000f4919c9,18
697,14/8/2019 12:30,000000000f4919c9,33
698,14/8/2019 13:00,000000000f4919c9,47
699,14/8/2019 13:30,000000000f4919c9,61
700,14/8/2019 14:00,000000000f4919c9,52
701,14/8/2019 14:30,000000000f4919c9,53
702,14/8/2019 15:00,000000000f4919c9,44
703,14/8/2019 15:30,000000000f4919c9,54
704,14/8/2019 16:00,000000000f4919c9,35
705,14/8/2019 16:30,000000000f4919c9,29
706,14/8/2019 17:00,000000000f4919c9,22
707,14/8/2019 17:30,000000000f4919c9,11
708,14/8/2019 18:00,000000000f4919c9,15
709,14/8/2019 18:30,000000000f4919c9,17
710,14/8/2019 19:00,000000000f4919c9,13
711,14/8/2019 19:30,000000000f4919c9,10
712,14/8/2019 20:00,000000000f4919c9,13
713,14/8/2019 20:30,000000000f4919c9,7
714,14/8/2019 21:00,000000000f4919c9,9
715,14/8/2019 21:30,000000000f4919c9,3
716,14/8/2019 22:00,000000000f4919c9,0
717,14/8/2019 22:30,000000000f4919c9,2
718,14/8/2019 23:00,000000000f4919c9,1
719,14/8/2019 23:30,000000000f4919c9,0
720,15/8/2019 0:00,000000000f4919c9,0
721,15/8/2019 0:30,000000000f4919c9,0
722,15/8/2019 1:00,000000000f4919c9,0
723,15/8/2019 1:30,000000000f4919c9,0
724,15/8/2019 2:00,000000000f4919c9,0
725,15/8/2019 2:30,000000000f4919c9,0
726,15/8/2019 3:00,000000000f4919c9,4
727,15/8/2019 3:30,000000000f4919c9,0
728,15/8/2019 4:00,000000000f4919c9,1
729,15/8/2019 4:30,000000000f4919c9,6
730,15/8/2019 5:00,000000000f4919c9,1
731,15/8/2019 5:30,000000000f4919c9,12
732,15/8/2019 6:00,000000000f4919c9,25
733,15/8/2019 6:30,000000000f4919c9,23
734,15/8/2019 7:00,000000000f4919c9,31
735,15/8/2019 7:30,000000000f4919c9,41
736,15/8/2019 8:00,000000000f4919c9,59
737,15/8/2019 8:30,000000000f4919c9,45
738,15/8/2019 9:00,000000000f4919c9,49
739,15/8/2019 9:30,000000000f4919c9,43
740,15/8/2019 10:00,000000000f4919c9,25
741,15/8/2019 10:30,000000000f4919c9,20
742,15/8/2019 11:00,000000000f4919c9,20
743,15/8/2019 11:30,000000000f4919c9,28
744,15/8/2019 12:00,000000000f4919c9,24
745,15/8/2019 12:30,000000000f4919c9,20
746,15/8/2019 13:00,000000000f4919c9,27
747,15/8/2019 13:30,000000000f4919c9,32
748,15/8/2019 14:00,000000000f4919c9,41
749,15/8/2019 14:30,000000000f4919c9,38
750,15/8/2019 15:00,000000000f4919c9,35
751,15/8/2019 15:30,000000000f4919c9,32
752,15/8/2019 16:00,000000000f4919c9,50
753,15/8/2019 16:30,000000000f4919c9,58
754,15/8/2019 17:00,000000000f4919c9,29
755,15/8/2019 17:30,000000000f4919c9,38
756,15/8/2019 18:00,000000000f4919c9,42
757,15/8/2019 18:30,000000000f4919c9,54
758,15/8/2019 19:00,000000000f4919c9,36
759,15/8/2019 19:30,000000000f4919c9,7
760,15/8/2019 20:00,000000000f4919c9,3
761,15/8/2019 20:30,000000000f4919c9,8
762,15/8/2019 21:00,000000000f4919c9,11
763,15/8/2019 21:30,000000000f4919c9,0
764,15/8/2019 22:00,000000000f4919c9,0
765,15/8/2019 22:30,000000000f4919c9,0
766,15/8/2019 23:00,000000000f4919c9,0
767,15/8/2019 23:30,000000000f4919c9,0
768,16/8/2019 0:00,000000000f4919c9,0
769,16/8/2019 0:30,000000000f4919c9,0
770,16/8/2019 1:00,000000000f4919c9,0
771,16/8/2019 1:30,000000000f4919c9,0
772,16/8/2019 2:00,000000000f4919c9,0
773,16/8/2019 2:30,000000000f4919c9,0
774,16/8/2019 3:00,000000000f4919c9,0
775,16/8/2019 3:30,000000000f4919c9,0
776,16/8/2019 4:00,000000000f4919c9,0
777,16/8/2019 4:30,000000000f4919c9,4
778,16/8/2019 5:00,000000000f4919c9,8
779,16/8/2019 5:30,000000000f4919c9,23
780,16/8/2019 6:00,000000000f4919c9,18
781,16/8/2019 6:30,000000000f4919c9,25
782,16/8/2019 7:00,000000000f4919c9,13
783,16/8/2019 7:30,000000000f4919c9,32
784,16/8/2019 8:00,000000000f4919c9,45
785,16/8/2019 8:30,000000000f4919c9,32
786,16/8/2019 9:00,000000000f4919c9,38
787,16/8/2019 9:30,000000000f4919c9,49
788,16/8/2019 10:00,000000000f4919c9,52
789,16/8/2019 10:30,000000000f4919c9,30
790,16/8/2019 11:00,000000000f4919c9,34
791,16/8/2019 11:30,000000000f4919c9,16
792,16/8/2019 12:00,000000000f4919c9,26
793,16/8/2019 12:30,000000000f4919c9,29
794,16/8/2019 13:00,000000000f4919c9,24
795,16/8/2019 13:30,000000000f4919c9,24
796,16/8/2019 14:00,000000000f4919c9,45
797,16/8/2019 14:30,000000000f4919c9,44
798,16/8/2019 15:00,000000000f4919c9,31
799,16/8/2019 15:30,000000000f4919c9,10
800,16/8/2019 16:00,000000000f4919c9,3
801,16/8/2019 16:30,000000000f4919c9,42
802,16/8/2019 17:00,000000000f4919c9,30
803,16/8/2019 17:30,000000000f4919c9,16
804,16/8/2019 18:00,000000000f4919c9,18
805,16/8/2019 18:30,000000000f4919c9,15
806,16/8/2019 19:00,000000000f4919c9,5
807,16/8/2019 19:30,000000000f4919c9,4
808,16/8/2019 20:00,000000000f4919c9,11
809,16/8/2019 20:30,000000000f4919c9,2
810,16/8/2019 21:00,000000000f4919c9,4
811,16/8/2019 21:30,000000000f4919c9,4
812,16/8/2019 22:00,000000000f4919c9,4
813,16/8/2019 22:30,000000000f4919c9,2
814,16/8/2019 23:00,000000000f4919c9,2
815,16/8/2019 23:30,000000000f4919c9,1
816,17/8/2019 0:00,000000000f4919c9,0
817,17/8/2019 0:30,000000000f4919c9,0
818,17/8/2019 1:00,000000000f4919c9,0
819,17/8/2019 1:30,000000000f4919c9,0
820,17/8/2019 2:00,000000000f4919c9,0
821,17/8/2019 2:30,000000000f4919c9,0
822,17/8/2019 3:00,000000000f4919c9,0
823,17/8/2019 3:30,000000000f4919c9,0
824,17/8/2019 4:00,000000000f4919c9,0
825,17/8/2019 4:30,000000000f4919c9,0
826,17/8/2019 5:00,000000000f4919c9,0
827,17/8/2019 5:30,000000000f4919c9,0
828,17/8/2019 6:00,000000000f4919c9,0
829,17/8/2019 6:30,000000000f4919c9,0
830,17/8/2019 7:00,000000000f4919c9,3
831,17/8/2019 7:30,000000000f4919c9,11
832,17/8/2019 8:00,000000000f4919c9,37
833,17/8/2019 8:30,000000000f4919c9,20
834,17/8/2019 9:00,000000000f4919c9,14
835,17/8/2019 9:30,000000000f4919c9,12
836,17/8/2019 10:00,000000000f4919c9,16
837,17/8/2019 10:30,000000000f4919c9,25
838,17/8/2019 11:00,000000000f4919c9,41
839,17/8/2019 11:30,000000000f4919c9,38
840,17/8/2019 12:00,000000000f4919c9,33
841,17/8/2019 12:30,000000000f4919c9,41
842,17/8/2019 13:00,000000000f4919c9,43
843,17/8/2019 13:30,000000000f4919c9,33
844,17/8/2019 14:00,000000000f4919c9,31
845,17/8/2019 14:30,000000000f4919c9,16
846,17/8/2019 15:00,000000000f4919c9,10
847,17/8/2019 15:30,000000000f4919c9,13
848,17/8/2019 16:00,000000000f4919c9,18
849,17/8/2019 16:30,000000000f4919c9,17
850,17/8/2019 17:00,000000000f4919c9,6
851,17/8/2019 17:30,000000000f4919c9,7
852,17/8/2019 18:00,000000000f4919c9,0
853,17/8/2019 18:30,000000000f4919c9,4
854,17/8/2019 19:00,000000000f4919c9,4
855,17/8/2019 19:30,000000000f4919c9,2
856,17/8/2019 20:00,000000000f4919c9,0
857,17/8/2019 20:30,000000000f4919c9,3
858,17/8/2019 21:00,000000000f4919c9,2
859,17/8/2019 21:30,000000000f4919c9,0
860,17/8/2019 22:00,000000000f4919c9,1
861,17/8/2019 22:30,000000000f4919c9,4
862,17/8/2019 23:00,000000000f4919c9,0
863,17/8/2019 23:30,000000000f4919c9,2
864,18/8/2019 0:00,000000000f4919c9,0
865,18/8/2019 0:30,000000000f4919c9,0
866,18/8/2019 1:00,000000000f4919c9,1
867,18/8/2019 1:30,000000000f4919c9,0
868,18/8/2019 2:00,000000000f4919c9,0
869,18/8/2019 2:30,000000000f4919c9,0
870,18/8/2019 3:00,000000000f4919c9,0
871,18/8/2019 3:30,000000000f4919c9,2
872,18/8/2019 4:00,000000000f4919c9,0
873,18/8/2019 4:30,000000000f4919c9,0
874,18/8/2019 5:00,000000000f4919c9,0
875,18/8/2019 5:30,000000000f4919c9,1
876,18/8/2019 6:00,000000000f4919c9,0
877,18/8/2019 6:30,000000000f4919c9,2
878,18/8/2019 7:00,000000000f4919c9,2
879,18/8/2019 7:30,000000000f4919c9,6
880,18/8/2019 8:00,000000000f4919c9,29
881,18/8/2019 8:30,000000000f4919c9,25
882,18/8/2019 9:00,000000000f4919c9,17
883,18/8/2019 9:30,000000000f4919c9,24
884,18/8/2019 10:00,000000000f4919c9,19
885,18/8/2019 10:30,000000000f4919c9,42
886,18/8/2019 11:00,000000000f4919c9,35
887,18/8/2019 11:30,000000000f4919c9,48
888,18/8/2019 12:00,000000000f4919c9,17
889,18/8/2019 12:30,000000000f4919c9,18
890,18/8/2019 13:00,000000000f4919c9,11
891,18/8/2019 13:30,000000000f4919c9,26
892,18/8/2019 14:00,000000000f4919c9,21
893,18/8/2019 14:30,000000000f4919c9,14
894,18/8/2019 15:00,000000000f4919c9,15
895,18/8/2019 15:30,000000000f4919c9,9
896,18/8/2019 16:00,000000000f4919c9,6
897,18/8/2019 16:30,000000000f4919c9,8
898,18/8/2019 17:00,000000000f4919c9,5
899,18/8/2019 17:30,000000000f4919c9,4
900,18/8/2019 18:00,000000000f4919c9,0
901,18/8/2019 18:30,000000000f4919c9,0
902,18/8/2019 19:00,000000000f4919c9,0
903,18/8/2019 19:30,000000000f4919c9,3
904,18/8/2019 20:00,000000000f4919c9,4
905,18/8/2019 20:30,000000000f4919c9,1
906,18/8/2019 21:00,000000000f4919c9,3
907,18/8/2019 21:30,000000000f4919c9,0
908,18/8/2019 22:00,000000000f4919c9,0
909,18/8/2019 22:30,000000000f4919c9,0
910,18/8/2019 23:00,000000000f4919c9,0
911,18/8/2019 23:30,000000000f4919c9,0
912,19/8/2019 0:00,000000000f4919c9,0
913,19/8/2019 0:30,000000000f4919c9,0
914,19/8/2019 1:00,000000000f4919c9,0
915,19/8/2019 1:30,000000000f4919c9,0
916,19/8/2019 2:00,000000000f4919c9,0
917,19/8/2019 2:30,000000000f4919c9,0
918,19/8/2019 3:00,000000000f4919c9,0
919,19/8/2019 3:30,000000000f4919c9,0
920,19/8/2019 4:00,000000000f4919c9,0
921,19/8/2019 4:30,000000000f4919c9,2
922,19/8/2019 5:00,000000000f4919c9,13
923,19/8/2019 5:30,000000000f4919c9,21
924,19/8/2019 6:00,000000000f4919c9,33
925,19/8/2019 6:30,000000000f4919c9,25
926,19/8/2019 7:00,000000000f4919c9,24
927,19/8/2019 7:30,000000000f4919c9,27
928,19/8/2019 8:00,000000000f4919c9,34
929,19/8/2019 8:30,000000000f4919c9,32
930,19/8/2019 9:00,000000000f4919c9,48
931,19/8/2019 9:30,000000000f4919c9,54
932,19/8/2019 10:00,000000000f4919c9,42
933,19/8/2019 10:30,000000000f4919c9,44
934,19/8/2019 11:00,000000000f4919c9,48
935,19/8/2019 11:30,000000000f4919c9,30
936,19/8/2019 12:00,000000000f4919c9,16
937,19/8/2019 12:30,000000000f4919c9,26
938,19/8/2019 13:00,000000000f4919c9,50
939,19/8/2019 13:30,000000000f4919c9,70
940,19/8/2019 14:00,000000000f4919c9,43
941,19/8/2019 14:30,000000000f4919c9,43
942,19/8/2019 15:00,000000000f4919c9,31
943,19/8/2019 15:30,000000000f4919c9,12
944,19/8/2019 16:00,000000000f4919c9,14
945,19/8/2019 16:30,000000000f4919c9,12
946,19/8/2019 17:00,000000000f4919c9,16
947,19/8/2019 17:30,000000000f4919c9,8
948,19/8/2019 18:00,000000000f4919c9,6
949,19/8/2019 18:30,000000000f4919c9,5
950,19/8/2019 19:00,000000000f4919c9,4
951,19/8/2019 19:30,000000000f4919c9,5
952,19/8/2019 20:00,000000000f4919c9,4
953,19/8/2019 20:30,000000000f4919c9,4
954,19/8/2019 21:00,000000000f4919c9,4
955,19/8/2019 21:30,000000000f4919c9,4
956,19/8/2019 22:00,000000000f4919c9,7
957,19/8/2019 22:30,000000000f4919c9,3
958,19/8/2019 23:00,000000000f4919c9,4
959,19/8/2019 23:30,000000000f4919c9,4
960,10/8/2019 0:00,0000000019fb59c4,0
961,10/8/2019 0:30,0000000019fb59c4,2
962,10/8/2019 1:00,0000000019fb59c4,0
963,10/8/2019 1:30,0000000019fb59c4,4
964,10/8/2019 2:00,0000000019fb59c4,1
965,10/8/2019 2:30,0000000019fb59c4,3
966,10/8/2019 3:00,0000000019fb59c4,0
967,10/8/2019 3:30,0000000019fb59c4,1
968,10/8/2019 4:00,0000000019fb59c4,1
969,10/8/2019 4:30,0000000019fb59c4,2
970,10/8/2019 5:00,0000000019fb59c4,3
971,10/8/2019 5:30,0000000019fb59c4,1
972,10/8/2019 6:00,0000000019fb59c4,3
973,10/8/2019 6:30,0000000019fb59c4,3
974,10/8/2019 7:00,0000000019fb59c4,5
975,10/8/2019 7:30,0000000019fb59c4,3
976,10/8/2019 8:00,0000000019fb59c4,6
977,10/8/2019 8:30,0000000019fb59c4,5
978,10/8/2019 9:00,0000000019fb59c4,6
979,10/8/2019 9:30,0000000019fb59c4,5
980,10/8/2019 10:00,0000000019fb59c4,3
981,10/8/2019 10:30,0000000019fb59c4,6
982,10/8/2019 11:00,0000000019fb59c4,2
983,10/8/2019 11:30,0000000019fb59c4,2
984,10/8/2019 12:00,0000000019fb59c4,2
985,10/8/2019 12:30,0000000019fb59c4,7
986,10/8/2019 13:00,0000000019fb59c4,17
987,10/8/2019 13:30,0000000019fb59c4,18
988,10/8/2019 14:00,0000000019fb59c4,10
989,10/8/2019 14:30,0000000019fb59c4,24
990,10/8/2019 15:00,0000000019fb59c4,6
991,10/8/2019 15:30,0000000019fb59c4,6
992,10/8/2019 16:00,0000000019fb59c4,1
993,10/8/2019 16:30,0000000019fb59c4,0
994,10/8/2019 17:00,0000000019fb59c4,0
995,10/8/2019 17:30,0000000019fb59c4,0
996,10/8/2019 18:00,0000000019fb59c4,3
997,10/8/2019 18:30,0000000019fb59c4,4
998,10/8/2019 19:00,0000000019fb59c4,4
999,10/8/2019 19:30,0000000019fb59c4,4
1000,10/8/2019 20:00,0000000019fb59c4,4
1001,10/8/2019 20:30,0000000019fb59c4,2
1002,10/8/2019 21:00,0000000019fb59c4,5
1003,10/8/2019 21:30,0000000019fb59c4,4
1004,10/8/2019 22:00,0000000019fb59c4,4
1005,10/8/2019 22:30,0000000019fb59c4,4
1006,10/8/2019 23:00,0000000019fb59c4,4
1007,10/8/2019 23:30,0000000019fb59c4,3
1008,11/8/2019 0:00,0000000019fb59c4,3
1009,11/8/2019 0:30,0000000019fb59c4,3
1010,11/8/2019 1:00,0000000019fb59c4,1
1011,11/8/2019 1:30,0000000019fb59c4,1
1012,11/8/2019 2:00,0000000019fb59c4,0
1013,11/8/2019 2:30,0000000019fb59c4,1
1014,11/8/2019 3:00,0000000019fb59c4,0
1015,11/8/2019 3:30,0000000019fb59c4,1
1016,11/8/2019 4:00,0000000019fb59c4,0
1017,11/8/2019 4:30,0000000019fb59c4,0
1018,11/8/2019 5:00,0000000019fb59c4,0
1019,11/8/2019 5:30,0000000019fb59c4,13
1020,11/8/2019 6:00,0000000019fb59c4,32
1021,11/8/2019 6:30,0000000019fb59c4,19
1022,11/8/2019 7:00,0000000019fb59c4,25
1023,11/8/2019 7:30,0000000019fb59c4,13
1024,11/8/2019 8:00,0000000019fb59c4,14
1025,11/8/2019 8:30,0000000019fb59c4,5
1026,11/8/2019 9:00,0000000019fb59c4,3
1027,11/8/2019 9:30,0000000019fb59c4,3
1028,11/8/2019 10:00,0000000019fb59c4,14
1029,11/8/2019 10:30,0000000019fb59c4,8
1030,11/8/2019 11:00,0000000019fb59c4,6
1031,11/8/2019 11:30,0000000019fb59c4,9
1032,11/8/2019 12:00,0000000019fb59c4,14
1033,11/8/2019 12:30,0000000019fb59c4,19
1034,11/8/2019 13:00,0000000019fb59c4,10
1035,11/8/2019 13:30,0000000019fb59c4,44
1036,11/8/2019 14:00,0000000019fb59c4,18
1037,11/8/2019 14:30,0000000019fb59c4,13
1038,11/8/2019 15:00,0000000019fb59c4,8
1039,11/8/2019 15:30,0000000019fb59c4,4
1040,11/8/2019 16:00,0000000019fb59c4,3
1041,11/8/2019 16:30,0000000019fb59c4,3
1042,11/8/2019 17:00,0000000019fb59c4,3
1043,11/8/2019 17:30,0000000019fb59c4,2
1044,11/8/2019 18:00,0000000019fb59c4,2
1045,11/8/2019 18:30,0000000019fb59c4,3
1046,11/8/2019 19:00,0000000019fb59c4,4
1047,11/8/2019 19:30,0000000019fb59c4,2
1048,11/8/2019 20:00,0000000019fb59c4,4
1049,11/8/2019 20:30,0000000019fb59c4,4
1050,11/8/2019 21:00,0000000019fb59c4,2
1051,11/8/2019 21:30,0000000019fb59c4,2
1052,11/8/2019 22:00,0000000019fb59c4,4
1053,11/8/2019 22:30,0000000019fb59c4,4
1054,11/8/2019 23:00,0000000019fb59c4,3
1055,11/8/2019 23:30,0000000019fb59c4,4
1056,12/8/2019 0:00,0000000019fb59c4,2
1057,12/8/2019 0:30,0000000019fb59c4,1
1058,12/8/2019 1:00,0000000019fb59c4,0
1059,12/8/2019 1:30,0000000019fb59c4,0
1060,12/8/2019 2:00,0000000019fb59c4,0
1061,12/8/2019 2:30,0000000019fb59c4,0
1062,12/8/2019 3:00,0000000019fb59c4,0
1063,12/8/2019 3:30,0000000019fb59c4,0
1064,12/8/2019 4:00,0000000019fb59c4,3
1065,12/8/2019 4:30,0000000019fb59c4,2
1066,12/8/2019 5:00,0000000019fb59c4,11
1067,12/8/2019 5:30,0000000019fb59c4,14
1068,12/8/2019 6:00,0000000019fb59c4,16
1069,12/8/2019 6:30,0000000019fb59c4,16
1070,12/8/2019 7:00,0000000019fb59c4,15
1071,12/8/2019 7:30,0000000019fb59c4,14
1072,12/8/2019 8:00,0000000019fb59c4,21
1073,12/8/2019 8:30,0000000019fb59c4,24
1074,12/8/2019 9:00,0000000019fb59c4,22
1075,12/8/2019 9:30,0000000019fb59c4,19
1076,12/8/2019 10:00,0000000019fb59c4,23
1077,12/8/2019 10:30,0000000019fb59c4,20
1078,12/8/2019 11:00,0000000019fb59c4,15
1079,12/8/2019 11:30,0000000019fb59c4,32
1080,12/8/2019 12:00,0000000019fb59c4,15
1081,12/8/2019 12:30,0000000019fb59c4,25
1082,12/8/2019 13:00,0000000019fb59c4,26
1083,12/8/2019 13:30,0000000019fb59c4,15
1084,12/8/2019 14:00,0000000019fb59c4,5
1085,12/8/2019 14:30,0000000019fb59c4,6
1086,12/8/2019 15:00,0000000019fb59c4,7
1087,12/8/2019 15:30,0000000019fb59c4,7
1088,12/8/2019 16:00,0000000019fb59c4,9
1089,12/8/2019 16:30,0000000019fb59c4,5
1090,12/8/2019 17:00,0000000019fb59c4,5
1091,12/8/2019 17:30,0000000019fb59c4,8
1092,12/8/2019 18:00,0000000019fb59c4,11
1093,12/8/2019 18:30,0000000019fb59c4,8
1094,12/8/2019 19:00,0000000019fb59c4,4
1095,12/8/2019 19:30,0000000019fb59c4,5
1096,12/8/2019 20:00,0000000019fb59c4,3
1097,12/8/2019 20:30,0000000019fb59c4,3
1098,12/8/2019 21:00,0000000019fb59c4,6
1099,12/8/2019 21:30,0000000019fb59c4,6
1100,12/8/2019 22:00,0000000019fb59c4,6
1101,12/8/2019 22:30,0000000019fb59c4,4
1102,12/8/2019 23:00,0000000019fb59c4,4
1103,12/8/2019 23:30,0000000019fb59c4,5
1104,13/8/2019 0:00,0000000019fb59c4,5
1105,13/8/2019 0:30,0000000019fb59c4,3
1106,13/8/2019 1:00,0000000019fb59c4,4
1107,13/8/2019 1:30,0000000019fb59c4,4
1108,13/8/2019 2:00,0000000019fb59c4,5
1109,13/8/2019 2:30,0000000019fb59c4,6
1110,13/8/2019 3:00,0000000019fb59c4,6
1111,13/8/2019 3:30,0000000019fb59c4,7
1112,13/8/2019 4:00,0000000019fb59c4,5
1113,13/8/2019 4:30,0000000019fb59c4,11
1114,13/8/2019 5:00,0000000019fb59c4,10
1115,13/8/2019 5:30,0000000019fb59c4,16
1116,13/8/2019 6:00,0000000019fb59c4,10
1117,13/8/2019 6:30,0000000019fb59c4,16
1118,13/8/2019 7:00,0000000019fb59c4,18
1119,13/8/2019 7:30,0000000019fb59c4,13
1120,13/8/2019 8:00,0000000019fb59c4,21
1121,13/8/2019 8:30,0000000019fb59c4,18
1122,13/8/2019 9:00,0000000019fb59c4,14
1123,13/8/2019 9:30,0000000019fb59c4,16
